,adjusted_close_price,daily_effr,daily_returns,daily_excess_returns,normalised_excess_returns,risk_free_rate_factor
2015-05-28,183.6549530029297,4.7619047619047615e-06,-0.0011281697615813657,-0.0011329316663432705,-0.19195570226377495,1.0000047619047618
2015-05-29,182.5138702392578,3.1746031746031746e-06,-0.006213188073689868,-0.006216362676864471,-0.8091965924510572,1.0000031746031746
2015-06-01,182.88563537597656,4.7619047619047615e-06,0.002036914434127235,0.0020321525293653304,0.19235548095745106,1.0000047619047618
2015-06-02,182.70408630371094,4.7619047619047615e-06,-0.0009926918092413306,-0.0009974537140032354,-0.1755056842090321,1.0000047619047618
2015-06-03,183.1881561279297,5.158730158730159e-06,0.002649474535638241,0.0026443158054795107,0.2666856340974538,1.0000051587301588
2015-06-04,181.6408233642578,5.158730158730159e-06,-0.00844668561755324,-0.00845184434771197,-1.0806334809728886,1.0000051587301588
2015-06-05,181.32960510253906,5.158730158730159e-06,-0.0017133717847922503,-0.0017185305149509805,-0.263060346717327,1.0000051587301588
2015-06-08,180.21449279785156,5.158730158730159e-06,-0.00614964282339292,-0.00615480155355165,-0.8017217113174508,1.0000051587301588
2015-06-09,180.18862915039062,5.158730158730159e-06,-0.0001435159129512531,-0.00014867464310998327,-0.07244514336444018,1.0000051587301588
2015-06-10,182.3496551513672,5.158730158730159e-06,0.011993131926060219,0.011987973195901488,1.4012121759807723,1.0000051587301588
2015-06-11,182.9374237060547,5.158730158730159e-06,0.0032233049972021366,0.0032181462670434063,0.336361336232332,1.0000051587301588
2015-06-12,181.53709411621094,5.158730158730159e-06,-0.0076546917600294195,-0.00765985049018815,-0.984467920226793,1.0000051587301588
2015-06-15,180.75909423828125,5.158730158730159e-06,-0.0042856248290040755,-0.004290783559162806,-0.5753887240495232,1.0000051587301588
2015-06-16,181.74452209472656,5.555555555555556e-06,0.0054516087314882,0.0054460531759326445,0.6068784812178791,1.0000055555555556
2015-06-17,182.03848266601562,5.555555555555556e-06,0.0016174384124536534,0.0016118828568980979,0.14132545296739965,1.0000055555555556
2015-06-18,183.93154907226562,5.555555555555556e-06,0.010399264916546302,0.010393709360990747,1.2076333063911164,1.0000055555555556
2015-06-19,183.11505126953125,5.158730158730159e-06,-0.004439139488862653,-0.004444298219021384,-0.5940287970851936,1.0000051587301588
2015-06-22,184.0531463623047,5.158730158730159e-06,0.005122981897280665,0.005117823167121935,0.5670241028649152,1.0000051587301588
2015-06-23,184.18344116210938,5.158730158730159e-06,0.0007079194372923148,0.0007027607071335846,0.030937928508384754,1.0000051587301588
2015-06-24,182.84573364257812,5.158730158730159e-06,-0.007262908712590832,-0.007268067442749562,-0.9368967981911492,1.0000051587301588
2015-06-25,182.2898406982422,5.158730158730159e-06,-0.0030402292318320034,-0.0030453879619907337,-0.4241701699975826,1.0000051587301588
2015-06-26,182.25511169433594,5.158730158730159e-06,-0.000190515301199623,-0.00019567403135835318,-0.07815190798476049,1.0000051587301588
2015-06-29,178.4331512451172,5.555555555555556e-06,-0.0209703882304747,-0.02097594378603026,-2.601335988807067,1.0000055555555556
2015-06-30,178.806640625,3.1746031746031746e-06,0.0020931613731898224,0.0020899867700152194,0.1993778361557727,1.0000031746031746
2015-07-01,180.23985290527344,5.158730158730159e-06,0.008015430944084523,0.008010272213925793,0.9182313526093197,1.0000051587301588
2015-07-02,180.0748291015625,5.158730158730159e-06,-0.0009155788858620229,-0.000920737616020753,-0.16619065416094117,1.0000051587301588
2015-07-06,179.5623321533203,5.158730158730159e-06,-0.0028460221275742326,-0.002851180857732963,-0.40058913473524504,1.0000051587301588
2015-07-07,180.6916046142578,5.158730158730159e-06,0.00628902758944605,0.00628386885928732,0.7086078244776561,1.0000051587301588
2015-07-08,177.66006469726562,5.158730158730159e-06,-0.016777425400941848,-0.016782584131100578,-2.092169435562381,1.0000051587301588
2015-07-09,177.9814453125,5.158730158730159e-06,0.0018089637408498227,0.0018038050106910924,0.1646290447361611,1.0000051587301588
2015-07-10,180.22251892089844,5.158730158730159e-06,0.012591613718292649,0.012586454988133919,1.473881094558375,1.0000051587301588
2015-07-13,182.211669921875,5.158730158730159e-06,0.0110371945353267,0.01103203580516797,1.2851402464515924,1.0000051587301588
2015-07-14,183.00213623046875,5.158730158730159e-06,0.004338176083522383,0.004333017353363652,0.47173132951838553,1.0000051587301588
2015-07-15,182.94131469726562,5.158730158730159e-06,-0.0003323542252344769,-0.00033751295539320703,-0.09537428860786315,1.0000051587301588
2015-07-16,184.40927124023438,5.555555555555556e-06,0.0080241936896428,0.008018638134087245,0.9192471602394424,1.0000055555555556
2015-07-17,184.56564331054688,5.158730158730159e-06,0.0008479620859669357,0.0008428033558082055,0.047942201597407204,1.0000051587301588
2015-07-20,184.6611785888672,5.555555555555556e-06,0.0005176222215939053,0.0005120666660383497,0.007783456767660792,1.0000055555555556
2015-07-21,183.9315185546875,5.158730158730159e-06,-0.003951345051274813,-0.003956503781433543,-0.534799770024147,1.0000051587301588
2015-07-22,183.60147094726562,5.158730158730159e-06,-0.0017944048416245195,-0.0017995635717832498,-0.2728995509929877,1.0000051587301588
2015-07-23,182.5677490234375,5.158730158730159e-06,-0.005630248594931109,-0.005635407325089839,-0.738655771154129,1.0000051587301588
2015-07-24,180.67417907714844,5.158730158730159e-06,-0.010371875407446551,-0.010377034137605282,-1.3143940763726831,1.0000051587301588
2015-07-27,179.6231689453125,5.555555555555556e-06,-0.0058171573669481,-0.005822712922503656,-0.7613988109328691,1.0000055555555556
2015-07-28,181.82945251464844,5.555555555555556e-06,0.01228284514904443,0.012277289593488875,1.436341581774421,1.0000055555555556
2015-07-29,183.0802764892578,5.555555555555556e-06,0.0068791054326504675,0.006873549877094912,0.7802081345054267,1.0000055555555556
2015-07-30,183.1237030029297,5.555555555555556e-06,0.0002371993013372542,0.00023164374578169865,-0.02626608429425006,1.0000055555555556
2015-07-31,182.84573364257812,3.1746031746031746e-06,-0.001517932172587777,-0.0015211067757623803,-0.2390887408730333,1.0000031746031746
2015-08-03,182.22901916503906,5.555555555555556e-06,-0.003372867746231356,-0.0033784233017869116,-0.4646080217504956,1.0000055555555556
2015-08-04,181.87289428710938,5.555555555555556e-06,-0.0019542709474124065,-0.001959826502967962,-0.2923590133332335,1.0000055555555556
2015-08-05,182.47225952148438,5.555555555555556e-06,0.0032955171067372557,0.0032899615511817,0.34508129915084684,1.0000055555555556
2015-08-06,180.9781951904297,5.555555555555556e-06,-0.008187898450826014,-0.00819345400638157,-1.0492591820066044,1.0000055555555556
2015-08-07,180.63072204589844,5.555555555555556e-06,-0.0019199724263225804,-0.0019255279818781359,-0.2881944147293034,1.0000055555555556
2015-08-10,182.90658569335938,5.555555555555556e-06,0.012599538005958033,0.012593982450402478,1.4747950948668045,1.0000055555555556
2015-08-11,181.25619506835938,5.9523809523809525e-06,-0.009023133960670227,-0.009029086341622607,-1.150723418544079,1.0000059523809524
2015-08-12,181.4733123779297,5.9523809523809525e-06,0.0011978476624669998,0.0011918952815146188,0.09032967779886485,1.0000059523809524
2015-08-13,181.2474822998047,5.9523809523809525e-06,-0.0012444258341121062,-0.0012503782150644872,-0.2062163093482557,1.0000059523809524
2015-08-14,181.9076385498047,5.555555555555556e-06,0.0036422919735128456,0.00363673641795729,0.3871874331812161,1.0000055555555556
2015-08-17,182.9239501953125,5.9523809523809525e-06,0.005586965196239246,0.005581012815286866,0.6232655646192162,1.0000059523809524
2015-08-18,182.39404296875,5.9523809523809525e-06,-0.0028968717655435405,-0.0029028241464959213,-0.40685977152804753,1.0000059523809524
2015-08-19,180.9521942138672,5.9523809523809525e-06,-0.007905130734614185,-0.007911083115566566,-1.0149731142604506,1.0000059523809524
2015-08-20,177.17364501953125,5.9523809523809525e-06,-0.020881477623145406,-0.020887430004097787,-2.5905884591483064,1.0000059523809524
2015-08-21,171.84024047851562,5.9523809523809525e-06,-0.03010269693569656,-0.03010864931664894,-3.710248311974295,1.0000059523809524
2015-08-24,164.60459899902344,5.9523809523809525e-06,-0.04210679325950328,-0.04211274564045567,-5.167810947419733,1.0000059523809524
2015-08-25,162.6675567626953,5.9523809523809525e-06,-0.011767850036435545,-0.011773802417387926,-1.4839926200755518,1.0000059523809524
2015-08-26,168.91302490234375,5.555555555555556e-06,0.038394061261764145,0.03838850570620859,4.60682038711876,1.0000055555555556
2015-08-27,173.0911102294922,5.555555555555556e-06,0.024735128209112167,0.02472957265355661,2.948323993840672,1.0000055555555556
2015-08-28,173.0997314453125,5.555555555555556e-06,4.9807386461875325e-05,4.425183090631977e-05,-0.04901960492080798,1.0000055555555556
2015-08-31,171.7012939453125,3.1746031746031746e-06,-0.008078796473706906,-0.00808197107688151,-1.0357226901169962,1.0000031746031746
2015-09-01,166.57638549804688,5.555555555555556e-06,-0.02984781494365396,-0.029853370499209518,-3.6792518207863263,1.0000055555555556
2015-09-02,169.73817443847656,5.555555555555556e-06,0.01898101541209618,0.018975459856540623,2.2496475098444764,1.0000055555555556
2015-09-03,169.8597869873047,5.555555555555556e-06,0.0007164714079814782,0.0007109158524259227,0.031928143410373415,1.0000055555555556
2015-09-04,167.2886505126953,5.555555555555556e-06,-0.015136816784078189,-0.015142372339633744,-1.893011468400973,1.0000055555555556
2015-09-08,171.49281311035156,5.555555555555556e-06,0.025131188426540607,0.02512563287098505,2.996414458856786,1.0000055555555556
2015-09-09,169.1996307373047,5.555555555555556e-06,-0.013371886153452195,-0.01337744170900775,-1.678709877347277,1.0000055555555556
2015-09-10,170.120361328125,5.555555555555556e-06,0.005441682034459161,0.0054361264789036055,0.6056731607762046,1.0000055555555556
2015-09-11,170.8934783935547,5.555555555555556e-06,0.004544529881044035,0.004538974325488479,0.4967390584619857,1.0000055555555556
2015-09-14,170.25936889648438,5.555555555555556e-06,-0.003710554100900265,-0.0037161096564558207,-0.5056106095162268,1.0000055555555556
2015-09-15,172.38746643066406,5.555555555555556e-06,0.01249915084246278,0.012493595286907225,1.4626058742339405,1.0000055555555556
2015-09-16,173.8815155029297,5.555555555555556e-06,0.008666807994806014,0.008661252439250458,0.9972747414036365,1.0000055555555556
2015-09-17,173.49066162109375,5.555555555555556e-06,-0.0022478173180481287,-0.002253372873603684,-0.3280020313553984,1.0000055555555556
2015-09-18,170.655517578125,5.555555555555556e-06,-0.016341767427002774,-0.01634732298255833,-2.0393191110012516,1.0000055555555556
2015-09-21,171.5373992919922,5.555555555555556e-06,0.005167613250262937,0.005162057694707381,0.5723951522855417,1.0000055555555556
2015-09-22,169.31089782714844,5.555555555555556e-06,-0.012979685328292634,-0.01298524088384819,-1.6310880278616375,1.0000055555555556
2015-09-23,169.0402374267578,5.555555555555556e-06,-0.0015985999948269214,-0.001604155550382477,-0.24917269784409798,1.0000055555555556
2015-09-24,168.42909240722656,5.555555555555556e-06,-0.003615381928199435,-0.0036209374837549903,-0.4940546040393481,1.0000055555555556
2015-09-25,168.3854217529297,5.158730158730159e-06,-0.00025928213275228096,-0.0002644408629110111,-0.086501721375573,1.0000051587301588
2015-09-28,164.15939331054688,5.158730158730159e-06,-0.025097353431127956,-0.025102512161286686,-3.1023926043272243,1.0000051587301588
2015-09-29,164.25543212890625,5.158730158730159e-06,0.0005850339503734592,0.000579875220214729,0.01601691410297528,1.0000051587301588
2015-09-30,167.32012939453125,2.777777777777778e-06,0.018658118187652173,0.018655340409874394,2.210777933013873,1.0000027777777778
2015-10-01,167.75674438476562,5.158730158730159e-06,0.002609458836867473,0.002604300106708743,0.2618268437490426,1.0000051587301588
2015-10-02,170.26266479492188,5.158730158730159e-06,0.014937822138516799,0.014932663408358068,1.7587626579880262,1.0000051587301588
2015-10-05,173.29244995117188,5.158730158730159e-06,0.017794771154905353,0.017789612424746623,2.1056594193379063,1.0000051587301588
2015-10-06,172.69869995117188,5.158730158730159e-06,-0.0034262889131482233,-0.0034314476433069535,-0.47104634887516517,1.0000051587301588
2015-10-07,174.11317443847656,5.158730158730159e-06,0.008190417691068985,0.008185258960910255,0.9394786116467925,1.0000051587301588
2015-10-08,175.6848602294922,5.158730158730159e-06,0.00902680567443781,0.00902164694427908,1.0410346005700273,1.0000051587301588
2015-10-09,175.78964233398438,5.158730158730159e-06,0.0005964207977586788,0.0005912620675999487,0.017399529073441673,1.0000051587301588
2015-10-12,175.9555206298828,5.158730158730159e-06,0.000943618143230962,0.0009384594130722319,0.05955696135617093,1.0000051587301588
2015-10-13,174.84666442871094,5.158730158730159e-06,-0.006301911967310891,-0.006307070697469622,-0.8202105511867162,1.0000051587301588
2015-10-14,174.0083770751953,5.158730158730159e-06,-0.004794414330148156,-0.004799573060306886,-0.6371670159067617,1.0000051587301588
2015-10-15,176.6802520751953,5.158730158730159e-06,0.01535486420199983,0.015349705471841099,1.8094007829034688,1.0000051587301588
2015-10-16,177.4834747314453,5.158730158730159e-06,0.004546193741608029,0.004541035011449299,0.4969892712875793,1.0000051587301588
2015-10-19,177.57080078125,5.158730158730159e-06,0.0004920235528227401,0.00048686482266401,0.004723395913772461,1.0000051587301588
2015-10-20,177.3437957763672,5.158730158730159e-06,-0.0012783915141683089,-0.0012835502443270391,-0.21024412694408,1.0000051587301588
2015-10-21,176.24371337890625,5.158730158730159e-06,-0.006203106190690533,-0.006208264920849263,-0.80821334587586,1.0000051587301588
2015-10-22,179.2210693359375,4.7619047619047615e-06,0.016893402323124196,0.016888640418362293,1.9962615024381807,1.0000047619047618
2015-10-23,181.1855926513672,4.7619047619047615e-06,0.010961452929104665,0.01095669102434276,1.2759917246183532,1.0000047619047618
2015-10-26,180.7403564453125,4.7619047619047615e-06,-0.002457348840707252,-0.0024621107454691564,-0.35334742299725974,1.0000047619047618
2015-10-27,180.39109802246094,4.7619047619047615e-06,-0.0019323765301815232,-0.001937138434943428,-0.28960418037196994,1.0000047619047618
2015-10-28,182.4429931640625,4.7619047619047615e-06,0.011374702876669085,0.01136994097190718,1.3261694028393385,1.0000047619047618
2015-10-29,182.33819580078125,4.7619047619047615e-06,-0.0005744115543369066,-0.0005791734590988114,-0.12471721548572014,1.0000047619047618
2015-10-30,181.55235290527344,2.777777777777778e-06,-0.004309809538569742,-0.00431258731634752,-0.5780361821277908,1.0000027777777778
2015-11-02,183.70030212402344,4.7619047619047615e-06,0.011831018350231481,0.011826256445469576,1.3815761878483095,1.0000047619047618
2015-11-03,184.23289489746094,4.7619047619047615e-06,0.002899248217228978,0.0028944863124670734,0.2970618634811147,1.0000047619047618
2015-11-04,183.6741180419922,4.7619047619047615e-06,-0.003032991778041283,-0.0030377536828031875,-0.4232431997540785,1.0000047619047618
2015-11-05,183.49073791503906,4.7619047619047615e-06,-0.0009983993875021246,-0.0010031612922640294,-0.17619871037171916,1.0000047619047618
2015-11-06,183.39468383789062,4.7619047619047615e-06,-0.0005234818838262267,-0.0005282437885881315,-0.11853322772275178,1.0000047619047618
2015-11-09,181.68331909179688,4.7619047619047615e-06,-0.00933159408048323,-0.009336355985245135,-1.188032745249715,1.0000047619047618
2015-11-10,182.1024169921875,4.7619047619047615e-06,0.002306749472024361,0.0023019875672624563,0.2251194190635501,1.0000047619047618
2015-11-11,181.38645935058594,4.7619047619047615e-06,-0.0039316207518117485,-0.0039363826565736535,-0.5323566207034652,1.0000047619047618
2015-11-12,178.8543701171875,4.7619047619047615e-06,-0.013959637574182948,-0.013964399478944853,-1.7499795248881755,1.0000047619047618
2015-11-13,176.8460693359375,4.7619047619047615e-06,-0.011228692818263997,-0.011233454723025902,-1.4183824659909654,1.0000047619047618
2015-11-16,179.53541564941406,5.158730158730159e-06,0.01520727219765261,0.01520211346749388,1.791479851162829,1.0000051587301588
2015-11-17,179.4044189453125,5.158730158730159e-06,-0.000729642692656074,-0.0007348014228148041,-0.1436138903227107,1.0000051587301588
2015-11-18,182.25083923339844,4.7619047619047615e-06,0.015865943017566497,0.015861181112804594,1.8715052315099325,1.0000047619047618
2015-11-19,182.0937042236328,4.7619047619047615e-06,-0.0008621908707064918,-0.0008669527754683966,-0.1596599856434759,1.0000047619047618
2015-11-20,182.7572784423828,4.7619047619047615e-06,0.0036441359770189585,0.003639374072257054,0.38750770271661905,1.0000047619047618
2015-11-23,182.54776000976562,4.7619047619047615e-06,-0.0011464300322421295,-0.0011511919370040342,-0.1941729027518671,1.0000047619047618
2015-11-24,182.792236328125,4.7619047619047615e-06,0.001339245786123655,0.0013344838813617503,0.1076430856366114,1.0000047619047618
2015-11-25,182.76605224609375,4.7619047619047615e-06,-0.0001432450445227884,-0.00014800694928469318,-0.07236407057516821,1.0000047619047618
2015-11-27,182.9755859375,4.7619047619047615e-06,0.0011464584852121096,0.0011416965804502048,0.08423444588421605,1.0000047619047618
2015-11-30,182.21595764160156,3.1746031746031746e-06,-0.004151528150634798,-0.004154702753809401,-0.5588655063133341,1.0000031746031746
2015-12-01,183.9535369873047,5.158730158730159e-06,0.009535824239503388,0.009530665509344657,1.1028407058506253,1.0000051587301588
2015-12-02,182.07626342773438,5.158730158730159e-06,-0.01020515066095129,-0.01021030939111002,-1.2941500068200538,1.0000051587301588
2015-12-03,179.5266571044922,5.158730158730159e-06,-0.014002958294748402,-0.014008117024907132,-1.7552878013122506,1.0000051587301588
2015-12-04,183.0279541015625,5.158730158730159e-06,0.019502936519518732,0.019497777789360002,2.313068452343145,1.0000051587301588
2015-12-07,181.9190673828125,5.158730158730159e-06,-0.006058564792428833,-0.0060637235225875635,-0.7906628251454098,1.0000051587301588
2015-12-08,180.6966552734375,5.158730158730159e-06,-0.006719538127373248,-0.006724696857531978,-0.8709195983379149,1.0000051587301588
2015-12-09,179.29090881347656,5.555555555555556e-06,-0.0077795931409671,-0.007785148696522656,-0.9996818921006536,1.0000055555555556
2015-12-10,179.753662109375,5.555555555555556e-06,0.0025810192996447157,0.00257546374408916,0.25832547192040245,1.0000055555555556
2015-12-11,176.2698974609375,5.555555555555556e-06,-0.0193807714822396,-0.019386327037795158,-2.408321378260273,1.0000055555555556
2015-12-14,177.1604766845703,5.9523809523809525e-06,0.0050523613870607775,0.005046409006108397,0.5583528451602778,1.0000059523809524
2015-12-15,179.0202178955078,5.9523809523809525e-06,0.01049749495904062,0.01049154257808824,1.2195124214781825,1.0000059523809524
2015-12-16,181.63966369628906,5.9523809523809525e-06,0.014632122737724407,0.014626170356772026,1.721547626721616,1.0000059523809524
2015-12-17,178.87181091308594,1.4682539682539683e-05,-0.015238151882020157,-0.015252834421702697,-1.906424006847362,1.0000146825396825
2015-12-18,175.68521118164062,1.4682539682539683e-05,-0.017814991167019012,-0.017829673706701552,-2.2193092551865887,1.0000146825396825
2015-12-21,177.1344451904297,1.4285714285714285e-05,0.008249038146362242,0.008234752432076527,0.9454882130632177,1.0000142857142857
2015-12-22,178.74183654785156,1.4285714285714285e-05,0.009074414384474094,0.00906012867018838,1.0457071327057124,1.0000142857142857
2015-12-23,180.95526123046875,1.4285714285714285e-05,0.012383360971143675,0.01236907525685796,1.4474863901621235,1.0000142857142857
2015-12-24,180.6565704345703,1.4285714285714285e-05,-0.0016506333878738566,-0.001664919102159571,-0.2565507361635339,1.0000142857142857
2015-12-28,180.24375915527344,1.4285714285714285e-05,-0.002285060976768505,-0.002299346691054219,-0.33358426901137206,1.0000142857142857
2015-12-29,182.1673126220703,1.4285714285714285e-05,0.01067195599898585,0.010657670284700134,1.2396839971918427,1.0000142857142857
2015-12-30,180.876220703125,1.3888888888888888e-05,-0.007087396198372065,-0.007101285087260953,-0.916645733633323,1.000013888888889
2015-12-31,179.06680297851562,7.936507936507936e-06,-0.010003624122483235,-0.010011560630419742,-1.2700175140768288,1.0000079365079364
2016-01-04,176.56353759765625,1.4285714285714285e-05,-0.013979505632653266,-0.013993791346938981,-1.753548347348324,1.0000142857142857
2016-01-05,176.86215209960938,1.4285714285714285e-05,0.0016912580367165475,0.0016769723224308332,0.1492287528379178,1.0000142857142857
2016-01-06,174.6312255859375,1.4285714285714285e-05,-0.012613928345819314,-0.012628214060105029,-1.5877370796434238,1.0000142857142857
2016-01-07,170.44154357910156,1.4285714285714285e-05,-0.02399159710858334,-0.024005882822869053,-2.9692375624569913,1.0000142857142857
2016-01-08,168.57064819335938,1.4285714285714285e-05,-0.010976756877784988,-0.010991042592070703,-1.388948274950839,1.0000142857142857
2016-01-11,168.7375030517578,1.4285714285714285e-05,0.000989821538842639,0.0009755358245569247,0.06405885725726537,1.0000142857142857
2016-01-12,170.09898376464844,1.4285714285714285e-05,0.008068631384648528,0.008054345670362813,0.9235828444321678,1.0000142857142857
2016-01-13,165.85658264160156,1.4285714285714285e-05,-0.024940778769829253,-0.024955064484114966,-3.084489197095936,1.0000142857142857
2016-01-14,168.57945251464844,1.4285714285714285e-05,0.01641701420395658,0.016402728489670868,1.937261053568636,1.0000142857142857
2016-01-15,164.96070861816406,1.4285714285714285e-05,-0.021466103030379324,-0.021480388744665038,-2.662586757170754,1.0000142857142857
2016-01-19,165.1802978515625,1.4285714285714285e-05,0.0013311608275563547,0.0013168751132706404,0.10550499196146113,1.0000142857142857
2016-01-20,163.06349182128906,1.4682539682539683e-05,-0.012815124187363303,-0.012829806727045843,-1.612214885467923,1.0000146825396825
2016-01-21,163.97694396972656,1.4682539682539683e-05,0.005601818888059995,0.005587136348377456,0.6240090968926166,1.0000146825396825
2016-01-22,167.34097290039062,1.5079365079365079e-05,0.020515255676951227,0.020500176311871864,2.4347817902594198,1.0000150793650793
2016-01-25,164.8114013671875,1.5079365079365079e-05,-0.015116271223717836,-0.015131350588797202,-1.8916731842217072,1.0000150793650793
2016-01-26,167.0599365234375,1.5079365079365079e-05,0.013643080136430896,0.01362800077135153,1.6003477752457824,1.0000150793650793
2016-01-27,165.24176025390625,1.5079365079365079e-05,-0.010883376992521288,-0.010898456357600653,-1.377706259535443,1.0000150793650793
2016-01-28,166.10252380371094,1.5079365079365079e-05,0.005209116318308782,0.005194036953229416,0.5762781411481458,1.0000150793650793
2016-01-29,170.1516876220703,1.1507936507936508e-05,0.02437749725672078,0.024365989320212843,2.904176940430114,1.000011507936508
2016-02-01,170.09019470214844,1.5079365079365079e-05,-0.0003614005878005422,-0.0003764799528799073,-0.10010574343961673,1.0000150793650793
2016-02-02,167.0248260498047,1.5079365079365079e-05,-0.01802201859849495,-0.018037097963574313,-2.24449514493184,1.0000150793650793
2016-02-03,168.02610778808594,1.5079365079365079e-05,0.005994807849598827,0.005979728484519461,0.6716784601811671,1.0000150793650793
2016-02-04,168.2895965576172,1.5079365079365079e-05,0.0015681418381932044,0.0015530624731138394,0.13418335819459565,1.0000150793650793
2016-02-05,165.08364868164062,1.5079365079365079e-05,-0.019050184572038886,-0.01906526393711825,-2.3693372209739945,1.0000150793650793
2016-02-08,162.86146545410156,1.5079365079365079e-05,-0.013460952948916693,-0.013476032313996059,-1.6906809560657916,1.0000150793650793
2016-02-09,162.8702392578125,1.5079365079365079e-05,5.387280340674039e-05,3.879343832737531e-05,-0.049682374433652,1.0000150793650793
2016-02-10,162.72967529296875,1.5079365079365079e-05,-0.0008630426619637976,-0.0008781220270431627,-0.1610161796727576,1.0000150793650793
2016-02-11,160.6129150390625,1.5079365079365079e-05,-0.01300783185424148,-0.013022911219320846,-1.6356620392631243,1.0000150793650793
2016-02-12,163.9242706298828,1.5079365079365079e-05,0.02061699453007848,0.020601915164999117,2.4471351358917155,1.0000150793650793
2016-02-16,166.69097900390625,1.5079365079365079e-05,0.0168779666573613,0.016862887292281935,1.9931345036780823,1.0000150793650793
2016-02-17,169.41390991210938,1.4682539682539683e-05,0.016335202567496543,0.016320520027814003,1.9272791291415243,1.0000146825396825
2016-02-18,168.72000122070312,1.5079365079365079e-05,-0.004095936937918765,-0.00411101630299813,-0.5535610055279272,1.0000150793650793
2016-02-19,168.64093017578125,1.5079365079365079e-05,-0.000468652467696673,-0.0004837318327760381,-0.11312849238306306,1.0000150793650793
2016-02-22,171.08270263671875,1.5079365079365079e-05,0.014479121162296327,0.014464041797216961,1.701861635858864,1.0000150793650793
2016-02-23,168.92202758789062,1.5079365079365079e-05,-0.012629418494844336,-0.012644497859923701,-1.5897142928828492,1.0000150793650793
2016-02-24,169.6949462890625,1.5079365079365079e-05,0.0045755945048062685,0.004560515139726903,0.49935458945441286,1.0000150793650793
2016-02-25,171.75027465820312,1.4682539682539683e-05,0.012111900879119508,0.012097218339436968,1.4144769511896649,1.0000146825396825
2016-02-26,171.3550262451172,1.4682539682539683e-05,-0.0023012971238183244,-0.002315979663500864,-0.33560387952603804,1.0000146825396825
2016-02-29,170.0111083984375,1.1507936507936508e-05,-0.007842885476596728,-0.007854393413104665,-1.008089731297327,1.000011507936508
2016-03-01,174.007568359375,1.4285714285714285e-05,0.02350705197198888,0.023492766257703166,2.7981483586868015,1.0000142857142857
2016-03-02,174.789306640625,1.4682539682539683e-05,0.004492553333286464,0.004477870793603925,0.4893197390424934,1.0000146825396825
2016-03-03,175.47438049316406,1.4682539682539683e-05,0.00391942656965627,0.0039047440299737305,0.41972948139149263,1.0000146825396825
2016-03-04,176.04534912109375,1.4285714285714285e-05,0.0032538574937548415,0.0032395717794691274,0.3389628670360352,1.0000142857142857
2016-03-07,176.18585205078125,1.4285714285714285e-05,0.0007981064560294016,0.0007838207417436873,0.040780408482598424,1.0000142857142857
2016-03-08,174.26229858398438,1.4285714285714285e-05,-0.010917752160045535,-0.01093203787433125,-1.3817837979613077,1.0000142857142857
2016-03-09,175.12307739257812,1.4285714285714285e-05,0.00493955844487437,0.004925272730588656,0.5436442236837545,1.0000142857142857
2016-03-10,175.26358032226562,1.4285714285714285e-05,0.0008023096200653335,0.0007880239057796192,0.04129076550441542,1.0000142857142857
2016-03-11,178.0918426513672,1.4285714285714285e-05,0.016137193613762202,0.01612290789947649,1.9032846486903487,1.0000142857142857
2016-03-14,177.86349487304688,1.4285714285714285e-05,-0.0012821911151053023,-0.0012964768293910166,-0.2118137001035184,1.0000142857142857
2016-03-15,177.57363891601562,1.4682539682539683e-05,-0.001629654006507275,-0.0016443365461898149,-0.2540515589065185,1.0000146825396825
2016-03-16,178.60130310058594,1.4682539682539683e-05,0.005787256435378696,0.005772573895696157,0.646525314097934,1.0000146825396825
2016-03-17,179.73434448242188,1.4682539682539683e-05,0.006343970408759114,0.006329287869076575,0.7141226962199344,1.0000146825396825
2016-03-18,180.44064331054688,1.4682539682539683e-05,0.003929682054695238,0.003914999515012699,0.42097472396519015,1.0000146825396825
2016-03-21,180.69671630859375,1.4682539682539683e-05,0.0014191536526844128,0.001404471113001873,0.11614108257408999,1.0000146825396825
2016-03-22,180.5995330810547,1.4682539682539683e-05,-0.0005378250890464287,-0.0005525076287289683,-0.12147939425022011,1.0000146825396825
2016-03-23,179.40768432617188,1.4682539682539683e-05,-0.006599401086756385,-0.006614083626438924,-0.857488707058962,1.0000146825396825
2016-03-24,179.3282470703125,1.4682539682539683e-05,-0.0004427751027372695,-0.00045745764241980917,-0.1099382249021307,1.0000146825396825
2016-03-28,179.43414306640625,1.4682539682539683e-05,0.0005905148677007865,0.0005758323280182469,0.015526017625158811,1.0000146825396825
2016-03-29,181.09397888183594,1.4682539682539683e-05,0.00925039007105477,0.00923570753137223,1.0670262874952408,1.0000146825396825
2016-03-30,181.88853454589844,1.4682539682539683e-05,0.0043875322027187025,0.004372849663036163,0.47656785237658705,1.0000146825396825
2016-03-31,181.44705200195312,9.92063492063492e-06,-0.002427214805196587,-0.0024371354401172217,-0.35031486886674806,1.0000099206349207
2016-04-01,182.68312072753906,1.4682539682539683e-05,0.006812283318731627,0.006797600779049087,0.7709862352036164,1.0000146825396825
2016-04-04,182.0915985107422,1.4682539682539683e-05,-0.0032379686445093148,-0.0032526511841918545,-0.44933650657414365,1.0000146825396825
2016-04-05,180.2728729248047,1.4682539682539683e-05,-0.00998797089383674,-0.01000265343351928,-1.2689359834860654,1.0000146825396825
